BugID 	 BugVersion(ReleaseDate) 	 BugReportDate 	 PatchDate 	 FixTime
34113	680m54	2004-09-13 13:11:00.0	2004-09-13 14:39:00.0	0 days
34113	680m54	2004-09-13 13:11:00.0	2004-09-14 13:21:00.0	1 days
34113	680m54	2004-09-13 13:11:00.0	2004-09-14 17:25:00.0	1 days
34113	680m54	2004-09-13 13:11:00.0	2004-09-14 17:25:00.0	1 days
34113	680m54	2004-09-13 13:11:00.0	2004-09-14 17:28:00.0	1 days
81131	680m225	2007-08-29 15:52:00.0	2007-08-29 15:53:00.0	0 days
71981	current	2006-11-26 05:32:00.0	2006-11-26 17:11:00.0	0 days
71051	current	2006-10-31 21:06:00.0	2006-11-01 09:57:00.0	0 days
71457	current	2006-11-12 02:27:00.0	2006-11-12 02:28:00.0	0 days
71457	current	2006-11-12 02:27:00.0	2006-11-22 19:32:00.0	10 days
71457	current	2006-11-12 02:27:00.0	2006-12-02 23:48:00.0	20 days
71457	current	2006-11-12 02:27:00.0	2006-12-04 04:54:00.0	22 days
88638	DEV300m4	2008-04-23 11:46:00.0	2008-04-23 11:47:00.0	0 days
88639	DEV300m4	2008-04-23 11:57:00.0	2008-04-23 11:58:00.0	0 days
57713	680m139	2005-11-10 22:52:00.0	2006-06-29 23:50:00.0	230 days
69563	current	2006-09-15 13:41:00.0	2006-09-15 16:53:00.0	0 days
68888	current	2006-08-23 14:28:00.0	2006-08-23 14:29:00.0	0 days
68888	current	2006-08-23 14:28:00.0	2007-11-16 16:33:00.0	450 days
51455	680m112	2005-07-01 13:44:00.0	2005-07-03 04:09:00.0	1 days
7007	OOo 1.0.1	2002-08-15 14:27:00.0	2002-09-30 13:36:00.0	45 days
7494	current	2002-09-04 12:16:00.0	2002-09-04 12:18:00.0	0 days
7494	current	2002-09-04 12:16:00.0	2002-09-04 15:45:00.0	0 days
7494	current	2002-09-04 12:16:00.0	2002-09-05 12:56:00.0	1 days
7494	current	2002-09-04 12:16:00.0	2002-09-20 13:25:00.0	16 days
7494	current	2002-09-04 12:16:00.0	2002-09-20 13:32:00.0	16 days
7494	current	2002-09-04 12:16:00.0	2002-09-24 15:39:00.0	20 days
7494	current	2002-09-04 12:16:00.0	2002-10-08 10:55:00.0	33 days
7494	current	2002-09-04 12:16:00.0	2002-10-08 14:07:00.0	34 days
7494	current	2002-09-04 12:16:00.0	2003-01-01 04:20:00.0	118 days
7494	current	2002-09-04 12:16:00.0	2003-01-04 23:07:00.0	122 days
802	625	2001-04-26 11:34:00.0	2001-04-26 11:39:00.0	0 days
34327	680m53	2004-09-18 05:47:00.0	2004-09-18 13:26:00.0	0 days
800	625	2001-04-26 10:27:00.0	2001-04-26 10:30:00.0	0 days
800	625	2001-04-26 10:27:00.0	2001-04-26 11:36:00.0	0 days
800	625	2001-04-26 10:27:00.0	2001-04-26 11:37:00.0	0 days
801	625	2001-04-26 10:39:00.0	2001-04-26 11:40:00.0	0 days
107349	DEV300m66	2009-12-01 11:55:00.0	2009-12-01 11:56:00.0	0 days
16801	OOo 1.1 RC	2003-07-14 09:29:00.0	2003-07-20 14:44:00.0	6 days
14581	OOo 1.1 Beta2	2003-05-18 09:50:00.0	2003-05-28 13:52:00.0	10 days
11093	644	2003-01-31 10:01:00.0	2003-02-22 09:24:00.0	21 days
6785	OOo 1.0.1	2002-08-06 12:32:00.0	2002-08-23 11:10:00.0	16 days
69539	current	2006-09-14 18:59:00.0	2006-09-18 04:15:00.0	3 days
69539	current	2006-09-14 18:59:00.0	2006-09-20 23:16:00.0	6 days
52551	680m122	2005-07-27 17:38:00.0	2005-07-29 13:10:00.0	1 days
52551	680m122	2005-07-27 17:38:00.0	2005-07-29 13:21:00.0	1 days
52551	680m122	2005-07-27 17:38:00.0	2005-07-29 13:43:00.0	1 days
52551	680m122	2005-07-27 17:38:00.0	2005-07-29 14:08:00.0	1 days
52551	680m122	2005-07-27 17:38:00.0	2005-07-29 14:15:00.0	1 days
52551	680m122	2005-07-27 17:38:00.0	2005-07-29 14:20:00.0	1 days
52551	680m122	2005-07-27 17:38:00.0	2005-07-29 14:22:00.0	1 days
